date,price
2023-01-16,"61,100"
2023-01-15,"60,800"
2023-01-13,"60,800"
2023-01-12,"60,500"
2023-01-11,"60,500"
2023-01-10,"60,400"
2023-01-09,"60,700"
2023-01-08,"59,000"
2023-01-06,"59,000"
2023-01-05,"58,200"
2023-01-04,"57,800"
2023-01-03,"55,400"
2023-01-02,"55,500"
2022-12-29,"55,300"
2022-12-28,"56,600"
2022-12-27,"58,100"
2022-12-26,"57,900"
2022-12-25,"58,100"
2022-12-23,"58,100"
2022-12-22,"59,100"
2022-12-21,"58,000"
2022-12-20,"58,600"
2022-12-19,"59,500"
2022-12-18,"59,500"
2022-12-16,"59,500"
2022-12-15,"59,300"
2022-12-14,"60,500"
2022-12-13,"59,700"
2022-12-12,"59,500"
2022-12-11,"60,400"
2022-12-09,"60,400"
2022-12-08,"59,200"
2022-12-07,"58,900"
2022-12-06,"59,200"
2022-12-05,"60,300"
2022-12-04,"60,400"
2022-12-02,"60,400"
2022-12-01,"62,600"
2022-11-30,"62,200"
2022-11-29,"60,600"
2022-11-28,"60,100"
2022-11-27,"61,000"
2022-11-25,"61,000"
2022-11-24,"61,400"
2022-11-23,"61,000"
2022-11-22,"60,600"
2022-11-21,"61,400"
2022-11-20,"61,800"
2022-11-18,"61,800"
2022-11-17,"61,400"
2022-11-16,"62,700"
2022-11-15,"62,400"
2022-11-14,"61,900"
2022-11-13,"62,900"
2022-11-11,"62,900"
2022-11-10,"60,400"
2022-11-09,"62,000"
2022-11-08,"61,800"
2022-11-07,"60,200"
2022-11-06,"59,400"
2022-11-04,"59,400"
2022-11-03,"59,200"
2022-11-02,"59,600"
2022-11-01,"60,000"
2022-10-31,"59,400"
2022-10-30,"57,300"
2022-10-28,"57,300"
2022-10-27,"59,500"
2022-10-26,"59,400"
2022-10-25,"57,700"
2022-10-24,"57,500"
2022-10-23,"55,900"
2022-10-21,"55,900"
2022-10-20,"55,500"
2022-10-19,"55,800"
2022-10-18,"56,500"
2022-10-17,"56,600"
2022-10-16,"56,300"
2022-10-14,"56,300"
2022-10-13,"55,200"
2022-10-12,"55,800"
2022-10-11,"55,400"
2022-10-10,"56,200"
2022-10-07,"56,200"
2022-10-06,"56,300"
2022-10-05,"56,000"
2022-10-04,"55,200"
2022-10-03,"53,100"
2022-09-30,"53,100"
2022-09-29,"52,600"
2022-09-28,"52,900"
2022-09-27,"54,200"
2022-09-26,"53,900"
2022-09-25,"54,500"
2022-09-23,"54,500"
2022-09-22,"54,400"
2022-09-21,"55,300"
2022-09-20,"55,800"
2022-09-19,"56,400"
2022-09-18,"56,200"
2022-09-16,"56,200"
2022-09-15,"56,000"
2022-09-14,"56,800"
2022-09-13,"58,100"
2022-09-12,"55,600"
2022-09-08,"55,600"
2022-09-07,"56,000"
2022-09-06,"57,100"
2022-09-05,"57,100"
2022-09-04,"57,500"
2022-09-02,"57,500"
2022-09-01,"58,400"
2022-08-31,"59,700"
2022-08-30,"58,800"
2022-08-29,"58,600"
2022-08-26,"60,000"
2022-08-25,"59,700"
2022-08-24,"59,000"
2022-08-23,"59,100"
2022-08-22,"60,000"
2022-08-21,"60,900"
2022-08-19,"60,900"
2022-08-18,"61,500"
2022-08-17,"60,400"
2022-08-16,"61,000"
2022-08-15,"60,200"
2022-08-12,"60,200"
2022-08-11,"59,900"
2022-08-10,"59,100"
2022-08-09,"60,000"
2022-08-08,"60,800"
2022-08-07,"61,500"
2022-08-05,"61,500"
2022-08-04,"61,500"
2022-08-03,"61,300"
2022-08-02,"61,700"
2022-08-01,"61,300"
2022-07-31,"61,400"
2022-07-29,"61,400"
2022-07-28,"61,900"
2022-07-27,"61,800"
2022-07-26,"61,700"
2022-07-25,"61,100"
2022-07-24,"61,300"
2022-07-22,"61,300"
2022-07-21,"61,800"
2022-07-20,"60,500"
2022-07-19,"60,900"
2022-07-18,"61,900"
2022-07-17,"60,000"
2022-07-15,"60,000"
2022-07-14,"57,500"
2022-07-13,"58,000"
2022-07-12,"58,100"
2022-07-11,"58,800"
2022-07-10,"58,700"
2022-07-08,"58,700"
2022-07-07,"58,200"
2022-07-06,"56,400"
2022-07-05,"57,200"
2022-07-04,"57,100"
2022-07-03,"56,200"
2022-07-01,"56,200"
2022-06-30,"57,000"
2022-06-29,"58,000"
2022-06-28,"59,400"
2022-06-27,"58,800"
2022-06-26,"58,400"
2022-06-24,"58,400"
2022-06-23,"57,400"
2022-06-22,"57,600"
2022-06-21,"58,500"
2022-06-20,"58,700"
2022-06-19,"59,800"
2022-06-17,"59,800"
2022-06-16,"60,900"
2022-06-15,"60,700"
2022-06-14,"61,900"
2022-06-13,"62,100"
2022-06-12,"63,800"
2022-06-10,"63,800"
2022-06-09,"65,200"
2022-06-08,"65,300"
2022-06-07,"65,500"
2022-06-06,"66,800"
2022-06-03,"66,800"
2022-06-02,"66,700"
2022-06-01,"67,400"
2022-05-31,"67,400"
2022-05-30,"67,700"
2022-05-29,"66,500"
2022-05-27,"66,500"
2022-05-26,"65,900"
2022-05-25,"66,400"
2022-05-24,"66,500"
2022-05-23,"67,900"
2022-05-22,"68,000"
2022-05-20,"68,000"
2022-05-19,"67,500"
2022-05-18,"68,100"
2022-05-17,"67,600"
2022-05-16,"66,300"
2022-05-15,"66,500"
2022-05-13,"66,500"
2022-05-12,"64,900"
2022-05-11,"65,700"
2022-05-10,"65,700"
2022-05-09,"66,100"
2022-05-08,"66,500"
2022-05-06,"66,500"
2022-05-05,"67,900"
2022-05-04,"67,900"
2022-05-03,"67,500"
2022-05-02,"67,300"
2022-05-01,"67,400"
2022-04-29,"67,400"
2022-04-28,"64,800"
2022-04-27,"65,000"
2022-04-26,"66,100"
2022-04-25,"66,300"
2022-04-24,"67,000"
2022-04-22,"67,000"
2022-04-21,"67,700"
2022-04-20,"67,400"
2022-04-19,"67,300"
2022-04-18,"66,700"
2022-04-17,"66,600"
2022-04-15,"66,600"
2022-04-14,"67,500"
2022-04-13,"68,700"
2022-04-12,"67,000"
2022-04-11,"67,900"
2022-04-10,"67,800"
2022-04-08,"67,800"
2022-04-07,"68,000"
2022-04-06,"68,500"
2022-04-05,"69,200"
2022-04-04,"69,300"
2022-04-03,"69,100"
2022-04-01,"69,100"
2022-03-31,"69,600"
2022-03-30,"69,900"
2022-03-29,"70,200"
2022-03-28,"69,700"
2022-03-27,"69,800"
2022-03-25,"69,800"
2022-03-24,"69,800"
2022-03-23,"70,500"
2022-03-22,"70,300"
2022-03-21,"69,900"
2022-03-20,"70,700"
2022-03-18,"70,700"
2022-03-17,"71,200"
2022-03-16,"70,400"
2022-03-15,"69,500"
2022-03-14,"70,200"
2022-03-13,"70,000"
2022-03-11,"70,000"
2022-03-10,"71,200"
2022-03-09,"69,500"
2022-03-08,"69,500"
2022-03-07,"70,100"
2022-03-06,"71,500"
2022-03-04,"71,500"
2022-03-03,"72,900"
2022-03-02,"71,700"
2022-03-01,"72,100"
2022-02-28,"72,100"
2022-02-27,"71,900"
2022-02-25,"71,900"
2022-02-24,"71,500"
2022-02-23,"73,000"
2022-02-22,"73,400"
2022-02-21,"74,200"
2022-02-20,"74,300"
2022-02-18,"74,300"
2022-02-17,"75,000"
2022-02-16,"74,800"
2022-02-15,"73,700"
2022-02-14,"73,700"
2022-02-13,"74,900"
2022-02-11,"74,900"
2022-02-10,"75,400"
2022-02-09,"74,700"
2022-02-08,"73,500"
2022-02-07,"73,000"
2022-02-06,"74,000"
2022-02-04,"74,000"
2022-02-03,"73,300"
2022-01-28,"73,300"
2022-01-27,"71,300"
2022-01-26,"73,300"
2022-01-25,"74,000"
2022-01-24,"75,100"
2022-01-23,"75,600"
2022-01-21,"75,600"
2022-01-20,"76,500"
2022-01-19,"76,300"
2022-01-18,"77,000"
2022-01-17,"77,500"
2022-01-16,"77,300"
2022-01-14,"77,300"
2022-01-13,"77,900"
2022-01-12,"78,900"
2022-01-11,"78,900"
2022-01-10,"78,000"
2022-01-09,"78,300"
2022-01-07,"78,300"
2022-01-06,"76,900"
2022-01-05,"77,400"
2022-01-04,"78,700"
2022-01-03,"78,600"
2021-12-30,"78,300"
2021-12-29,"78,800"
2021-12-28,"80,300"
2021-12-27,"80,200"
2021-12-26,"80,500"
2021-12-24,"80,500"
2021-12-23,"79,900"
2021-12-22,"79,400"
2021-12-21,"78,100"
2021-12-20,"77,100"
2021-12-19,"78,000"
2021-12-17,"78,000"
2021-12-16,"77,800"
2021-12-15,"77,600"
2021-12-14,"77,000"
2021-12-13,"76,800"
2021-12-12,"76,900"
2021-12-10,"76,900"
2021-12-09,"78,200"
2021-12-08,"77,400"
2021-12-07,"77,400"
2021-12-06,"76,300"
2021-12-05,"75,600"
2021-12-03,"75,600"
2021-12-02,"75,800"
2021-12-01,"74,400"
2021-11-30,"71,300"
2021-11-29,"72,300"
2021-11-28,"72,300"
2021-11-26,"72,300"
2021-11-25,"73,700"
2021-11-24,"74,800"
2021-11-23,"75,300"
2021-11-22,"74,900"
2021-11-21,"71,200"
2021-11-19,"71,200"
2021-11-18,"70,200"
2021-11-17,"70,700"
2021-11-16,"71,300"
2021-11-15,"71,400"
2021-11-14,"70,600"
2021-11-12,"70,600"
2021-11-11,"69,900"
2021-11-10,"70,200"
2021-11-09,"70,500"
2021-11-08,"70,600"
2021-11-07,"70,200"
2021-11-05,"70,200"
2021-11-04,"70,600"
2021-11-03,"70,400"
2021-11-02,"71,500"
2021-11-01,"69,900"
2021-10-31,"69,800"
2021-10-29,"69,800"
2021-10-28,"70,700"
2021-10-27,"70,100"
2021-10-26,"71,100"
2021-10-25,"70,200"
2021-10-24,"70,400"
2021-10-22,"70,400"
2021-10-21,"70,200"
2021-10-20,"70,300"
2021-10-19,"70,600"
2021-10-18,"70,200"
2021-10-17,"70,100"
2021-10-15,"70,100"
2021-10-14,"69,400"
2021-10-13,"68,800"
2021-10-12,"69,000"
2021-10-11,"71,500"
2021-10-08,"71,500"
2021-10-07,"71,600"
2021-10-06,"71,300"
2021-10-05,"72,200"
2021-10-04,"73,200"
2021-10-01,"73,200"
2021-09-30,"74,100"
2021-09-29,"74,100"
2021-09-28,"76,300"
2021-09-27,"77,700"
2021-09-26,"77,300"
2021-09-24,"77,300"
2021-09-23,"77,400"
2021-09-22,"77,200"
2021-09-17,"77,200"
2021-09-16,"76,100"
2021-09-15,"77,000"
2021-09-14,"76,600"
2021-09-13,"76,300"
2021-09-12,"75,300"
2021-09-10,"75,300"
2021-09-09,"75,300"
2021-09-08,"76,300"
2021-09-07,"76,100"
2021-09-06,"77,300"
2021-09-05,"76,600"
2021-09-03,"76,600"
2021-09-02,"76,000"
2021-09-01,"76,800"
2021-08-31,"76,700"
2021-08-30,"74,600"
2021-08-29,"74,300"
2021-08-27,"74,300"
2021-08-26,"74,600"
2021-08-25,"75,700"
2021-08-24,"75,600"
2021-08-23,"73,300"
2021-08-22,"72,700"
2021-08-20,"72,700"
2021-08-19,"73,100"
2021-08-18,"73,900"
2021-08-17,"74,200"
2021-08-16,"74,400"
2021-08-13,"74,400"
2021-08-12,"77,000"
2021-08-11,"78,500"
2021-08-10,"80,200"
2021-08-09,"81,500"
2021-08-08,"81,500"
2021-08-06,"81,500"
2021-08-05,"82,100"
2021-08-04,"82,900"
2021-08-03,"81,400"
2021-08-02,"79,300"
2021-08-01,"78,500"
2021-07-30,"78,500"
2021-07-29,"79,000"
2021-07-28,"79,200"
2021-07-27,"78,500"
2021-07-26,"78,800"
2021-07-25,"79,300"
2021-07-23,"79,300"
2021-07-22,"79,700"
2021-07-21,"78,500"
2021-07-20,"79,000"
2021-07-19,"79,000"
2021-07-18,"79,800"
2021-07-16,"79,800"
2021-07-15,"80,600"
2021-07-14,"79,500"
2021-07-13,"79,800"
2021-07-12,"79,700"
2021-07-11,"79,400"
2021-07-09,"79,400"
2021-07-08,"79,900"
2021-07-07,"80,800"
2021-07-06,"81,200"
2021-07-05,"80,400"
2021-07-04,"80,000"
2021-07-02,"80,000"
2021-07-01,"80,100"
2021-06-30,"80,700"
2021-06-29,"81,000"
2021-06-28,"81,900"
2021-06-27,"81,600"
2021-06-25,"81,600"
2021-06-24,"81,200"
2021-06-23,"80,100"
2021-06-22,"80,000"
2021-06-21,"79,900"
2021-06-20,"80,500"
2021-06-18,"80,500"
2021-06-17,"80,900"
2021-06-16,"81,800"
2021-06-15,"80,900"
2021-06-14,"80,500"
2021-06-13,"81,000"
2021-06-11,"81,000"
2021-06-10,"81,000"
2021-06-09,"81,100"
2021-06-08,"81,900"
2021-06-07,"81,900"
2021-06-06,"82,200"
2021-06-04,"82,200"
2021-06-03,"82,800"
2021-06-02,"80,800"
2021-06-01,"80,600"
2021-05-31,"80,500"
2021-05-30,"80,100"
2021-05-28,"80,100"
2021-05-27,"79,600"
2021-05-26,"79,800"
2021-05-25,"79,900"
2021-05-24,"79,700"
2021-05-23,"80,100"
2021-05-21,"80,100"
2021-05-20,"79,500"
2021-05-19,"79,600"
2021-05-18,"79,600"
2021-05-17,"79,600"
2021-05-16,"80,100"
2021-05-14,"80,100"
2021-05-13,"78,500"
2021-05-12,"80,000"
2021-05-11,"81,200"
2021-05-10,"83,200"
2021-05-09,"81,900"
2021-05-07,"81,900"
2021-05-06,"82,300"
2021-05-05,"82,600"
2021-05-04,"82,600"
2021-05-03,"81,700"
2021-05-02,"81,500"
2021-04-30,"81,500"
2021-04-29,"81,700"
2021-04-28,"82,100"
2021-04-27,"82,900"
2021-04-26,"83,500"
2021-04-25,"82,800"
2021-04-23,"82,800"
2021-04-22,"82,400"
2021-04-21,"82,600"
2021-04-20,"83,900"
2021-04-19,"83,300"
2021-04-18,"83,900"
2021-04-16,"83,900"
2021-04-15,"84,100"
2021-04-14,"84,000"
2021-04-13,"84,000"
2021-04-12,"83,200"
2021-04-11,"83,600"
2021-04-09,"83,600"
2021-04-08,"84,700"
2021-04-07,"85,600"
2021-04-06,"86,000"
2021-04-05,"85,400"
2021-04-04,"84,800"
2021-04-02,"84,800"
2021-04-01,"82,900"
2021-03-31,"81,400"
2021-03-30,"82,200"
2021-03-29,"81,600"
2021-03-28,"81,500"
2021-03-26,"81,500"
2021-03-25,"81,200"
2021-03-24,"81,000"
2021-03-23,"81,800"
2021-03-22,"82,000"
2021-03-21,"81,900"
2021-03-19,"81,900"
2021-03-18,"82,900"
2021-03-17,"82,300"
2021-03-16,"82,800"
2021-03-15,"81,800"
2021-03-14,"82,800"
2021-03-12,"82,800"
2021-03-11,"82,000"
2021-03-10,"80,900"
2021-03-09,"81,400"
2021-03-08,"82,000"
2021-03-07,"82,100"
2021-03-05,"82,100"
2021-03-04,"82,400"
2021-03-03,"84,000"
2021-03-02,"83,600"
2021-03-01,"82,500"
2021-02-26,"82,500"
2021-02-25,"85,300"
2021-02-24,"82,000"
2021-02-23,"82,000"
2021-02-22,"82,200"
2021-02-21,"82,600"
2021-02-19,"82,600"
2021-02-18,"82,100"
2021-02-17,"83,200"
2021-02-16,"84,900"
2021-02-15,"84,200"
2021-02-14,"81,600"
2021-02-10,"81,600"
2021-02-09,"82,700"
2021-02-08,"83,000"
2021-02-07,"83,500"
2021-02-05,"83,500"
2021-02-04,"82,500"
2021-02-03,"84,600"
2021-02-02,"84,400"
2021-02-01,"83,000"
2021-01-31,"82,000"
2021-01-29,"82,000"
2021-01-28,"83,700"
2021-01-27,"85,600"
2021-01-26,"86,700"
2021-01-25,"89,400"
2021-01-24,"86,800"
2021-01-22,"86,800"
2021-01-21,"88,100"
2021-01-20,"87,200"
2021-01-19,"87,000"
2021-01-18,"85,000"
2021-01-17,"88,000"
2021-01-15,"88,000"
2021-01-14,"89,700"
2021-01-13,"89,700"
2021-01-12,"90,600"
2021-01-11,"91,000"
2021-01-10,"88,800"
2021-01-08,"88,800"
2021-01-07,"82,900"
2021-01-06,"82,200"
2021-01-05,"83,900"
2021-01-04,"83,000"
2020-12-30,"81,000"
2020-12-29,"78,300"
2020-12-28,"78,700"
2020-12-27,"77,800"
2020-12-24,"77,800"
2020-12-23,"73,900"
2020-12-22,"72,300"
2020-12-21,"73,000"
2020-12-20,"73,000"
2020-12-18,"73,000"
2020-12-17,"73,300"
2020-12-16,"73,800"
2020-12-15,"73,800"
2020-12-14,"73,800"
2020-12-13,"73,400"
2020-12-11,"73,400"
2020-12-10,"72,900"
2020-12-09,"73,900"
2020-12-08,"71,700"
2020-12-07,"72,900"
2020-12-06,"71,500"
2020-12-04,"71,500"
2020-12-03,"69,700"
2020-12-02,"69,500"
2020-12-01,"67,800"
2020-11-30,"66,700"
2020-11-29,"68,200"
2020-11-27,"68,200"
2020-11-26,"68,000"
2020-11-25,"66,600"
2020-11-24,"67,700"
2020-11-23,"67,500"
2020-11-22,"64,700"
2020-11-20,"64,700"
2020-11-19,"64,600"
2020-11-18,"64,800"
2020-11-17,"65,700"
2020-11-16,"66,300"
2020-11-15,"63,200"
2020-11-13,"63,200"
2020-11-12,"61,000"
2020-11-11,"61,300"
2020-11-10,"60,200"
2020-11-09,"60,200"
2020-11-08,"60,100"
2020-11-06,"60,100"
2020-11-05,"60,300"
2020-11-04,"58,500"
2020-11-03,"58,800"
2020-11-02,"57,400"
2020-11-01,"56,600"
2020-10-30,"56,600"
2020-10-29,"58,100"
2020-10-28,"59,000"
2020-10-27,"59,800"
2020-10-26,"60,400"
2020-10-25,"60,200"
2020-10-23,"60,200"
2020-10-22,"60,100"
2020-10-21,"60,900"
2020-10-20,"60,900"
2020-10-19,"60,000"
2020-10-18,"59,500"
2020-10-16,"59,500"
2020-10-15,"60,000"
2020-10-14,"60,900"
2020-10-13,"60,900"
2020-10-12,"60,400"
2020-10-11,"59,700"
2020-10-08,"59,700"
2020-10-07,"59,900"
2020-10-06,"59,000"
2020-10-05,"58,700"
2020-10-04,"58,200"
2020-09-29,"58,200"
2020-09-28,"58,200"
2020-09-27,"57,900"
2020-09-25,"57,900"
2020-09-24,"57,800"
2020-09-23,"58,600"
2020-09-22,"58,200"
2020-09-21,"59,200"
2020-09-20,"59,300"
2020-09-18,"59,300"
2020-09-17,"59,500"
2020-09-16,"61,000"
